시설명,카테고리1,카테고리2,카테고리3,시도 명칭,시군구 명칭,법정읍면동명칭,리 명칭,번지,도로명 이름,건물 번호,위도,경도,우편번호,도로명주소,지번주소,전화번호,홈페이지,휴무일,운영시간,주차 가능여부,입장(이용료)가격 정보,반려동물 동반 가능정보,반려동물 전용 정보,입장 가능 동물 크기,반려동물 제한사항,장소(실내) 여부,장소(실외)여부,기본 정보_장소설명,애견 동반 추가 요금,최종작성일,image_url,nmap_url
한미사진미술관,반려동물업,반려동반여행,미술관,서울특별시,송파구,방이동,,45 번지,위례성대로,14 번,37.51659259,127.113956,5545,서울특별시 송파구 위례성대로 14,서울특별시 송파구 방이동 45,02-418-1315,www.photomuseum.or.kr,매주 일요일,월~토 10:00~19:00,Y,변동,N,해당없음,해당없음,해당없음,Y,N,미술관,없음,2022.11.30,https://ldb-phinf.pstatic.net/20200615_50/1592213342489Y0DQB_PNG/y73EWGcjPJL-7j2gowHEFIIQ.png,https://map.naver.com/p/entry/place/11785954
한반도섬,반려동물업,반려동반여행,여행지,강원도,양구군,양구읍,고대리,647-1 번지,한반도섬길,76 번,38.1306367,127.982807,24514,강원도 양구군 양구읍 한반도섬길 76,강원도 양구군 양구읍 고대리 647-1,,정보없음,연중무휴,매일 00:00~24:00,Y,없음,Y,해당없음,모두 가능,"목줄, 배변봉투",N,Y,관광지,없음,2022.11.30,https://ldb-phinf.pstatic.net/20230220_228/1676883787573k9FpT_JPEG/20230220_103205.jpg,https://map.naver.com/p/entry/place/1557744937
한밭교육박물관,반려동물업,반려동반여행,박물관,대전광역시,동구,삼성동,,113-1 번지,우암로,96 번,36.33739295,127.428797,34623,대전광역시 동구 우암로 96,대전광역시 동구 삼성동 113-1,042-670-2200,www.hbem.or.kr,"1월1일, 설, 추석 당일, 매주 토, 일",월~금 09:00~18:00,Y,없음,N,해당없음,해당없음,해당없음,Y,N,박물관,없음,2022.11.30,https://ldb-phinf.pstatic.net/20150901_191/1441038765940EVC7T_JPEG/11784230_0.jpg,https://map.naver.com/p/entry/place/11784230
한밭수목원,반려동물업,반려동반여행,여행지,대전광역시,서구,만년동,,396 번지,둔산대로,169 번,36.36646902,127.388017,35204,대전광역시 서구 둔산대로 169,대전광역시 서구 만년동 396,042-270-8452,https://www.daejeon.go.kr/gar/index.do,"매주 월, 화",수~일 06:00~19:00,Y,없음,Y,해당없음,모두 가능,목줄,N,Y,"관광지, 열대식물원 수~일 09:00~18:00",없음,2022.11.30,,https://map.naver.com/p/entry/place/20083342
한성백제박물관,반려동물업,반려동반여행,박물관,서울특별시,송파구,방이동,,88-20 번지,위례성대로,71 번,37.51542872,127.120801,5540,서울특별시 송파구 위례성대로 71,서울특별시 송파구 방이동 88-20,02-2152-5800,baekjemuseum.seoul.go.kr,매주 월요일,"화~일 3~10월 09:00~19:00, 11~2월 09:00~18:00",Y,변동,N,해당없음,해당없음,해당없음,Y,N,박물관,없음,2022.11.30,https://ldb-phinf.pstatic.net/20240823_197/1724379555236adbGM_JPEG/%BB%E7%C0%CC%C1%EE%BC%F6%C1%A4.jpg,https://map.naver.com/p/entry/place/18882132
한스펌킨 쇼룸 카페,반려동물업,반려동물식당카페,카페,서울특별시,서초구,양재동,,98-3 번지,양재천로,97 번,37.47623988,127.03988,6748,서울특별시 서초구 양재천로 97,서울특별시 서초구 양재동 98-3,02-502-1502,https://www.instagram.com/hanspumpkin_cafe/,"매주 토, 일",월~금 11:00~18:00,N,변동,Y,해당없음,모두 가능,실외만 동반 가능,Y,Y,애견카페,없음,2022.11.30,https://ldb-phinf.pstatic.net/20200422_210/15875253754488CMJK_JPEG/5mRfON81LxNOycMkPTi4FMFb.jpg,https://map.naver.com/p/entry/place/1379711754
한신대학교박물관,반려동물업,반려동반여행,박물관,경기도,오산시,양산동,,400 번지,한신대길,137 번,37.19243583,127.028214,18101,경기도 오산시 한신대길 137,경기도 오산시 양산동 400,031-379-0195,http://www.hs.ac.kr/hsmuseum/index.do,"매주 토, 일",월~금 10:00~17:00,Y,없음,Y,해당없음,모두 가능,"평일오후만 가능, 대형견 입마개, 목줄",Y,N,박물관,없음,2022.11.30,https://ldb-phinf.pstatic.net/20171011_76/15077026212227tRQM_JPEG/5EtdK75BkCJUahV8ytFeSewN.jpg,https://map.naver.com/p/entry/place/12803668
한양대학교박물관,반려동물업,반려동반여행,박물관,서울특별시,성동구,사근동,,110 번지,왕십리로,222 번,37.55450355,127.046611,4763,서울특별시 성동구 왕십리로 222,서울특별시 성동구 사근동 110,02-2220-1394,http://museumuf.hanyang.ac.kr/,매주 일요일과 법정공휴일,월~토 10:00~17:00,Y,없음,N,해당없음,해당없음,해당없음,Y,N,박물관,없음,2022.11.30,https://ldb-phinf.pstatic.net/20150831_10/1441006780877YpMeM_JPEG/116453585645029_0.jpg,https://map.naver.com/p/entry/place/11620596
한양여자대학교 미술관,반려동물업,반려동반여행,미술관,서울특별시,성동구,사근동,,110 번지,살곶이길,200 번,37.55791759,127.049322,4763,서울특별시 성동구 살곶이길 200,서울특별시 성동구 사근동 110,02-2290-2506,www.hywoman.ac.kr/artmuseum/ind,"매주 토, 일",월~금 09:00~17:00,Y,없음,N,해당없음,해당없음,해당없음,Y,Y,미술관,없음,2022.11.30,https://ldb-phinf.pstatic.net/20240910_107/1725937129909IN5Mq_PNG/0._%C7%EF%B7%CE%BF%EC%B9%C2%C1%F6%BF%F2_%BC%BA%BC%F6.png,https://map.naver.com/p/entry/place/20123307
한얼문예박물관,반려동물업,반려동반여행,박물관,강원도,횡성군,우천면,용둔리,75-2 번지,경강로,2885-2 번,37.48911759,128.072891,25244,강원도 횡성군 우천면 경강로 2885-2,강원도 횡성군 우천면 용둔리 75-2,033-345-0151,http://www.hemuseum.net/main.php,매주 월요일,"화~일 4월~9월 10:00~18:00, 10월~03월, 화~일 10:00~17:00",Y,3000원,Y,해당없음,소형,안고 있어야 함,Y,Y,박물관,없음,2022.11.30,http://blogfiles.naver.net/MjAxOTExMDhfOTEg/MDAxNTczMTk3NDYxNzQ5.QIEI8f0Ld1W3xII55E18bTXrqVsTb-Cgty0GmFhPvAUg.G-XuYRsBn7XNTVnteG9U-tfILETPo3C9OyKjeBuMWL8g.JPEG.lkingangwon/1573197460512.jpg#900x437,https://map.naver.com/p/entry/place/20030785
한익환서울아트박물관,반려동물업,반려동반여행,박물관,서울특별시,용산구,한남동,,722-9 번지,한남대로,108 번,37.53802824,127.004991,4418,서울특별시 용산구 한남대로 108,서울특별시 용산구 한남동 722-9,02-796-0100,blog.daum.net/hansam2012,"매주 일, 월, 법정공휴일",화~토 10:00~18:00,Y,없음,Y,해당없음,소형,안고 있어야 함,Y,N,박물관,없음,2022.11.30,https://ldb-phinf.pstatic.net/20150901_42/1441089130304AD9RS_JPEG/21423937_0.jpeg,https://map.naver.com/p/entry/place/21423937
한재골,반려동물업,반려동반여행,여행지,전라남도,담양군,대전면,평장리,405-4 번지,병풍로,395 번,35.29561022,126.879688,57321,전라남도 담양군 대전면 병풍로 395,전라남도 담양군 대전면 평장리 405-4,,정보없음,연중무휴,매일 00:00~24:00,Y,2000원,Y,해당없음,모두 가능,"목줄, 배변봉투",N,Y,관광지,없음,2022.11.30,https://ldb-phinf.pstatic.net/20240630_239/1719757543432TsVfA_JPEG/1000000990.jpg,https://map.naver.com/p/entry/place/11682455
한지체험박물관,반려동물업,반려동반여행,박물관,충청북도,괴산군,연풍면,원풍리,430 번지,원풍로,233 번,36.78545301,128.014817,28012,충청북도 괴산군 연풍면 원풍로 233,충청북도 괴산군 연풍면 원풍리 430,043-832-3223,http://www.museumhanji.com/,매주 월요일,화~일 09:00~18:00,Y,4000원,N,해당없음,해당없음,해당없음,Y,Y,박물관,없음,2022.11.30,https://ldb-phinf.pstatic.net/20191031_248/157249906186241pA4_JPEG/20181028_141327.jpg,https://map.naver.com/p/entry/place/17836724
한탄강 지질공원센터,반려동물업,반려동반여행,박물관,경기도,포천시,영북면,대회산리,298 번지,비둘기낭길,55 번,38.07322174,127.224665,11108,경기도 포천시 영북면 비둘기낭길 55,경기도 포천시 영북면 대회산리 298,031-538-3030,museum.hantangeopark.kr,매주 화요일,수~월 09:00~18:00,Y,없음,Y,해당없음,모두 가능,"야외만 반려동물 동반 가능, 대형견은 목줄, 입마개",Y,Y,박물관,없음,2022.11.30,https://naverbooking-phinf.pstatic.net/20240628_237/1719540930051xXChY_PNG/center_intro01_2024.png,https://map.naver.com/p/entry/place/1449302785
한향림도자미술관,반려동물업,반려동반여행,미술관,경기도,파주시,탄현면,법흥리,1652-561 번지,헤이리마을길,82-37 번,37.7889619,126.701195,10859,경기도 파주시 탄현면 헤이리마을길 82-37,경기도 파주시 탄현면 법흥리 1652-561,070-8872-0432,hhlceramicmuseum.modoo.at,"매주 월, 화",수~일 10:00~18:00,Y,없음,N,해당없음,해당없음,해당없음,Y,N,미술관,없음,2022.11.30,https://ldb-phinf.pstatic.net/20230728_2/1690532240894c3n2f_JPEG/IMG_4796.jpg,https://map.naver.com/p/entry/place/1819147398
한향림옹기박물관,반려동물업,반려동반여행,박물관,경기도,파주시,탄현면,법흥리,1652-577 번지,헤이리마을길,96-43 번,37.78995433,126.700919,10859,경기도 파주시 탄현면 헤이리마을길 96-43,경기도 파주시 탄현면 법흥리 1652-577,031-948-1001,www.onggimuseum.com,"매주 월, 화",수~일 10:00~19:00,Y,3000원,N,해당없음,해당없음,해당없음,Y,N,박물관,없음,2022.11.30,https://ldb-phinf.pstatic.net/20150831_72/1441001379476x863o_PNG/19455244_0.png,https://map.naver.com/p/entry/place/19455244
할리우독,반려동물업,반려동물식당카페,카페,경기도,의정부시,가능동,,596-56 번지,호국로,932 번,37.73653715,127.009474,11619,경기도 의정부시 호국로 932,경기도 의정부시 가능동 596-56,0507-1427-2040,https://blog.naver.com/hollywoo_dog,연중무휴,매일 10:30~20:00,Y,6000원,Y,해당없음,10kg 미만,제한사항 없음,Y,Y,"애견카페, 운동장, 호텔, 유치원, 예약제",없음,2022.11.30,https://ldb-phinf.pstatic.net/20240610_202/1717999805056CG6uG_JPEG/KakaoTalk_20240610_150906437.jpg,https://map.naver.com/p/entry/place/38623983
함께할개 사랑할개,반려동물업,반려동물식당카페,카페,경기도,부천시,중동,,1147 번지,중동로262번길,38 번,37.50263004,126.770997,14548,경기도 부천시 중동로262번길 38,경기도 부천시 중동 1147,032-329-7752,정보없음,매주 화요일,수~월 13:00~21:00,N,변동,Y,해당없음,15kg 미만,중성화 수술 필수,Y,N,"애견카페, 호텔, 주말, 공휴일은 반려견 입장 불가",없음,2022.11.30,https://ldb-phinf.pstatic.net/20150901_222/1441061260482Mwp69_JPEG/SUBMIT_1429187387167_36321582.jpg,https://map.naver.com/p/entry/place/36321582
함라정원,반려동물업,반려동물식당카페,카페,전라북도,익산시,함라면,신대리,128-21 번지,신대진등길,91 번,36.04961034,126.913,54502,전라북도 익산시 함라면 신대진등길 91,전라북도 익산시 함라면 신대리 128-21,0507-1487-0161,https://www.instagram.com/hamnagarden/,연중무휴,매일 10:00~19:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,Y,"애견카페, 상주마 있음",없음,2022.11.30,https://ldb-phinf.pstatic.net/20230805_208/1691201066224rE2fS_JPEG/20230805_065525.jpg,https://map.naver.com/p/entry/place/1362882957
함안문화예술회관,반려동물업,반려동반여행,문예회관,경상남도,함안군,가야읍,도항리,249-1 번지,함안대로,619-1 번,35.28329871,128.401231,52036,경상남도 함안군 가야읍 함안대로 619-1,경상남도 함안군 가야읍 도항리 249-1,055-580-3623,art.haman.go.kr,"매주 토, 일",월~금 09:00~18:00,Y,변동,N,해당없음,해당없음,해당없음,Y,N,문예회관,없음,2022.11.30,http://blogfiles.naver.net/20141224_149/gnfeel_1419350899680LFScX_JPEG/%B0%E6%B3%B2%B9%CC%BC%FA%C0%C7_%C7%F6%C0%E7%BF%CD_%B9%CC%B7%A1%C0%FC_03.jpg#740x493,https://map.naver.com/p/entry/place/12262110
함안박물관,반려동물업,반려동반여행,박물관,경상남도,함안군,가야읍,도항리,581-1 번지,고분길,153-31 번,35.26936766,128.402688,52043,경상남도 함안군 가야읍 고분길 153-31,경상남도 함안군 가야읍 도항리 581-1,055-580-3901,https://www.haman.go.kr/museum.web,"1월1일, 설, 추석 연휴, 매주 월요일","화~일 3~10월 09:00~18:00,11~2월 09:00~17:00",Y,없음,Y,해당없음,모두 가능,야외만 반려동물 동반 가능,Y,Y,박물관,없음,2022.11.30,https://ldb-phinf.pstatic.net/20240319_202/1710824139360AYtvA_JPEG/%C3%D6%C1%BE%BA%BB.JPG,https://map.naver.com/p/entry/place/11783806
함양문화예술회관,반려동물업,반려동반여행,문예회관,경상남도,함양군,함양읍,교산리,1044-6 번지,필봉산길,55 번,35.52471022,127.722273,50031,경상남도 함양군 함양읍 필봉산길 55,경상남도 함양군 함양읍 교산리 1044-6,055-960-6710,www.hygn.go.kr/art.web,전시공연에 따라 변동,전시공연에 따라 변동,Y,변동,N,해당없음,해당없음,해당없음,Y,Y,문예회관,없음,2022.11.30,,https://map.naver.com/p/entry/place/21812686
함양박물관,반려동물업,반려동반여행,박물관,경상남도,함양군,함양읍,교산리,1044-6 번지,필봉산길,55 번,35.52471022,127.722273,50031,경상남도 함양군 함양읍 필봉산길 55,경상남도 함양군 함양읍 교산리 1044-6,055-960-5546,https://www.hygn.go.kr/museum.web,"1월1일, 설, 추석 당일, 매주 월요일","화~일 3~10월 09:00~18:00, 11~2월 09:00~17:00",Y,없음,Y,해당없음,모두 가능,야외만 반려동물 동반 가능,Y,Y,박물관,없음,2022.11.30,,https://map.naver.com/p/entry/place/30876828
함창명주박물관,반려동물업,반려동반여행,박물관,경상북도,상주시,함창읍,교촌리,199-11 번지,무운로,1593 번,36.57646268,128.159921,37110,경상북도 상주시 함창읍 무운로 1593,경상북도 상주시 함창읍 교촌리 199-11,054-541-9260,https://www.sangju.go.kr/tour/sights/detail.tc?mn=4016&pageSeq=2902&paramIdx=654,연중무휴,매일 09:00~18:00,Y,없음,N,해당없음,해당없음,해당없음,Y,N,박물관,없음,2022.11.30,http://blogfiles.naver.net/MjAxODEyMjFfMjcw/MDAxNTQ1MzgxNjI1ODY1.xzcsOmEe0c0DUzZtE2h1IMzSKQ842hZJxXG59k14548g.Wq_h3URCEAXcCK6Wpty1CTlXFsM79E-e1OxHoWrUw30g.JPEG.gbnadri/%C7%D4%C3%A2%B8%ED%C1%D602.jpg#960x640,https://map.naver.com/p/entry/place/20008614
함평군립미술관,반려동물업,반려동반여행,미술관,전라남도,함평군,함평읍,수호리,1153-1 번지,곤재로,27 번,35.05618874,126.519949,57143,전라남도 함평군 함평읍 곤재로 27,전라남도 함평군 함평읍 수호리 1153-1,061-320-2276,www.hpart.or.kr,매주 월요일,화~일 10:00~18:00,Y,없음,N,해당없음,해당없음,해당없음,Y,Y,미술관,없음,2022.11.30,http://blogfiles.naver.net/20160226_242/lovelyhe23_1456461689891tIVop_JPEG/20160220_140934.jpg#550x309,https://map.naver.com/p/entry/place/19838454
함평엑스포공원,반려동물업,반려동반여행,여행지,전라남도,함평군,함평읍,수호리,1153-1 번지,곤재로,27 번,35.05618874,126.519949,57143,전라남도 함평군 함평읍 곤재로 27,전라남도 함평군 함평읍 수호리 1153-1,061-320-2206,https://www.hampyeong.go.kr/expopark/,연중무휴,매일 09:00~18:00,Y,5000원,Y,해당없음,소형/중형,목줄,N,Y,공원,없음,2022.11.30,http://blogfiles.naver.net/MjAxNjExMDRfMTQ1/MDAxNDc4MjU2ODMzMzk2.2NHiSOso3T3lKND6ptM0U1ugLa-Y4vUiD1vY6k0rQ00g.6iTMB_i_y-Mi8ZcSxi3i0Cq_ixOMrYRReHCelpzdtWQg.JPEG.sangsan/SAM_6100.JPG#740x555,https://map.naver.com/p/entry/place/13355421
합덕수리민속박물관,반려동물업,반려동반여행,박물관,충청남도,당진시,합덕읍,합덕리,304-3 번지,덕평로,379-9 번,36.7932667,126.784277,31812,충청남도 당진시 합덕읍 덕평로 379-9,충청남도 당진시 합덕읍 합덕리 304-3,041-350-4931,https://www.dangjin.go.kr/prog/tursmCn/tour/sub03_02_01/view.do?cntno=53,매주 월요일,화~일 09:00~18:00,Y,없음,N,해당없음,해당없음,해당없음,Y,Y,박물관,없음,2022.11.30,https://ldb-phinf.pstatic.net/20150901_148/1441039055189tgJco_JPEG/11785159_0.jpg,https://map.naver.com/p/entry/place/11785159
합천군문화예술회관,반려동물업,반려동반여행,문예회관,경상남도,합천군,합천읍,합천리,129-5 번지,황강체육공원로,93 번,35.56480253,128.170505,50238,경상남도 합천군 합천읍 황강체육공원로 93,경상남도 합천군 합천읍 합천리 129-5,055-930-3732,http://www.hc.go.kr,전시공연에 따라 변동,전시공연에 따라 변동,Y,변동,N,해당없음,해당없음,해당없음,Y,Y,문예회관,없음,2022.11.30,,https://map.naver.com/p/entry/place/15626296
합천박물관,반려동물업,반려동반여행,박물관,경상남도,합천군,쌍책면,성산리,504 번지,황강옥전로,1558 번,35.58042227,128.282941,50252,경상남도 합천군 쌍책면 황강옥전로 1558,경상남도 합천군 쌍책면 성산리 504,055-930-4882,https://www.hc.go.kr/museum.web,"1월1일, 설, 추석 당일, 매주 월요일","화~일 3~10월 09:00~18:00,11~2월 09:00~17:00",Y,없음,Y,해당없음,모두 가능,야외만 반려동물 동반 가능,Y,Y,박물관,없음,2022.11.30,http://blogfiles.naver.net/MjAxNzAyMjFfMTE4/MDAxNDg3NjUyMzEwNjUw.l7To3pTQXP9ZdvbaXOII5clJ1GtrbJXcAo39PhLEpsEg.umRBpzpouGJ-xxCQmMwIRcpCge_5SP4pIVf8VmzH1s0g.JPEG.gnfeel/2.jpg#740x493,https://map.naver.com/p/entry/place/31927549
합천한의학박물관,반려동물업,반려동반여행,박물관,경상남도,합천군,용주면,고품리,284 번지,고품길,42 번,35.53772391,128.101222,50212,경상남도 합천군 용주면 고품길 42,경상남도 합천군 용주면 고품리 284,055-934-0601,hckmm.modoo.at,매주 일요일,월~토 : 09:00~18:00,Y,1000원,Y,해당없음,모두 가능,야외만 반려동물 동반 가능,Y,Y,박물관,없음,2022.11.30,https://ldb-phinf.pstatic.net/20201207_89/16073063248494WiOr_JPEG/b5a45ocMTqMUbKM9nnEDjzJc.jpg,https://map.naver.com/p/entry/place/1867138872
핫도그 애견펜션,반려동물업,반려동반여행,펜션,충청남도,태안군,남면,달산리,1028-11 번지,달산포로,185-1 번,36.66060999,126.299758,32154,충청남도 태안군 남면 달산포로 185-1,충청남도 태안군 남면 달산리 1028-11,0507-1397-8201,http://hotdogtaean.modoo.at,연중무휴,매일 15:00~11:00,Y,변동,Y,해당없음,모두 가능,객실당 최대 3마리,Y,Y,애견 동반 펜션,없음,2022.11.30,https://ldb-phinf.pstatic.net/20230516_299/16842383485601v6yP_JPEG/IMG_E1723.JPG,https://map.naver.com/p/entry/place/1450498665
